"","Pressão","Nivel Tank","Nivel Barril","Temperatura1","Temperatura 2","Temperatura 3","Temperatura 4","Temperatura 5","Velocidade 1","Velocidade 2","Velocidade 3","Velocidade 4","Velocidade 5","Velocidade 6","Vibração 1","Vibração2","Vibração 3","Vibração 4","Cor 1","Cor 2","Target"
"","2994.9624","3886.328","173.805065","231.81408","75.53343","74.590935","75.372675","58.711035","1772.83944","1810.37412","1791.54864","1789.04592","1830.53484","1731.86244","29.838546","30.473808","31.102698","30.802128","0","0","1"
"","2988.975","3877.4376","173.66167","231.644025","75.40404","74.52699","75.340695","137.259165","1770.89328","1809.35604","1790.86428","1782.73008","1830.32784","1730.94408","29.827884","30.446256","31.096464","30.773094","1","1","1"
"","2986.3278","3866.672","173.603465","231.3405","75.31821","74.514615","74.84418","39.245325","1770.34824","1808.4582","1785.72024","1782.6516","1828.4796","1728.2106","29.771292","30.433926","31.039686","30.729738","1","1","1"
"","2986.2168","3866.3344","173.174995","231.029865","75.169845","74.303565","74.832135","22.37082","1763.7264","1804.93632","1782.71352","1780.61616","1821.39768","1726.69284","29.765304","30.382224","31.025772","30.712074","0","0","1"
"","2983.6176","3864.9544","173.16075","230.75568","75.138555","74.26137","74.713935","147.02814","1763.54676","1803.1302","1779.06276","1776.8412","1815.64632","1720.36224","29.758506","30.339378","31.017306","30.703944","0","0","1"
"","2982.4158","3861.7768","173.08655","229.999725","75.07137","74.16099","74.63904","95.148405","1753.8588","1794.94056","1778.73696","1776.56904","1814.1498","1719.0504","29.755398","30.30495","30.99915","30.692088","1","2","1"
"","2975.5968","3859.8488","172.2637","229.288815","75.013905","73.81611","74.629905","103.02216","1753.64928","1793.53404","1777.91292","1775.90448","1812.55212","1712.8296","29.724126","30.248898","30.921822","30.533652","0","0","1"
"","2973.546","3855.876","172.228175","228.56094","75.00633","73.81527","74.54283","73.85832","1751.42124","1793.025","1771.09272","1774.28448","1810.00656","1709.9226","29.664804","30.185364","30.88143","30.52551","1","1","1"
"","2972.8836","3853.3152","171.89788","228.55806","74.8992","73.78878","74.452455","29.871135","1745.38656","1785.43188","1765.39104","1769.3478","1802.84112","1709.2728","29.64483","30.072432","30.835278","30.45351","1","1","1"
"","2972.0592","3851.756","171.7688","228.534525","74.725485","73.741455","74.37804","72.612705","1742.76396","1784.89728","1761.80904","1769.33556","1795.26456","1708.5816","29.580552","29.93751","30.804366","30.327516","1","2","1"
"","2970.5556","3849.8576","171.765895","228.42198","74.63841","73.718835","74.339505","119.26278","1741.30596","1784.70252","1759.94784","1768.46868","1794.77856","1707.43176","29.567838","29.865762","30.785898","30.326178","0","2","1"
"","2959.5882","3841.2288","171.450545","227.22291","74.52342","73.62204","74.300055","101.63796","1732.92624","1783.25424","1759.734","1765.8594","1794.62736","1701.67464","29.561244","29.81673","30.744804","30.306834","0","0","1"
"","2955.0432","3836.408","171.365915","227.033415","74.410425","73.44894","74.225925","25.00875","1732.7358","1781.86716","1759.45608","1765.01556","1794.48048","1701.3618","29.560818","29.805084","30.742008","30.284364","0","2","1"
"","2946.1242","3835.9112","171.22413","227.00304","74.37099","73.24689","74.221365","112.55871","1731.83004","1780.28532","1758.54744","1760.12748","1791.50544","1700.388","29.555286","29.757684","30.727698","30.238746","0","0","1"
"","2945.055","3823.3536","171.212965","226.598535","74.31018","73.21968","73.519455","145.01448","1726.56288","1777.03452","1753.80552","1759.78548","1790.09316","1693.30248","29.523852","29.583204","30.708432","30.238398","1","1","1"
"","2935.1916","3819.7976","171.17044","226.59102","74.11734","73.18854","73.49031","144.483405","1726.35012","1776.61584","1751.39136","1758.4668","1788.80724","1691.90244","29.497776","29.50869","30.551748","30.232296","0","2","1"
"","2928.8526","3819.6104","170.936535","226.43001","74.07234","73.107105","73.482285","110.911485","1724.68044","1773.92556","1751.2236","1757.71152","1788.20748","1691.39088","29.432874","29.49102","30.546144","30.197814","0","0","1"
"","2923.992","3809.5472","170.889775","225.842625","74.066595","72.950925","73.399755","129.604965","1721.38248","1772.2062","1747.5354","1755.95292","1784.7036","1691.38908","29.415252","29.485008","30.470268","30.113526","0","0","1"
"","2914.1214","3804.8848","170.671375","225.546615","74.053695","72.872715","73.36029","57.1545","1717.1838","1770.61068","1741.45104","1754.64576","1784.5668","1690.60356","29.414028","29.461152","30.411894","30.095976","1","1","1"
"","2913.7782","3803.7304","170.493295","224.896005","73.959525","72.86628","73.233495","140.700945","1715.84028","1769.25384","1737.57564","1744.3584","1777.91616","1688.98032","29.410824","29.42847","30.237996","30.065232","1","1","1"
"","2906.3862","3801.2576","170.40548","224.296425","73.8783","72.851895","73.22808","99.973695","1714.92912","1768.16844","1735.06464","1743.84252","1774.83744","1688.0364","29.404536","29.393622","30.120042","30.06405","1","2","1"
"","2899.1064","3800.1904","170.403065","223.529175","73.85376","72.725565","73.171335","8.639865","1711.8558","1766.58192","1731.94776","1742.09544","1772.19432","1687.65156","29.377872","29.381616","30.077064","30.053034","1","1","1"
"","2897.5308","3785.9952","170.147565","223.352055","73.763775","72.710745","73.161135","48.40626","1710.68076","1764.69984","1729.49976","1737.53568","1769.51268","1685.15748","29.358324","29.314044","30.04563","30.01965","0","0","1"
"","2896.6698","3778.3544","170.13199","223.31583","73.685115","72.702285","73.05729","103.67802","1709.3718","1762.128","1726.54812","1737.17136","1769.38956","1675.94328","29.26725","29.286156","30.04557","30.015138","0","2","1"
"","2895.3342","3774.12","169.97638","222.183675","73.661175","72.531075","72.808905","63.945165","1709.3358","1755.86184","1720.86696","1731.14208","1768.35672","1666.48716","29.241876","29.277318","29.899806","29.992554","1","2","1"
"","2893.7532","3771.7832","169.901655","221.56308","73.65897","72.51066","72.77862","55.842735","1708.31052","1752.89292","1717.866","1728.38772","1764.5436","1666.35252","29.190018","29.24517","29.879322","29.980854","0","0","1"
"","2893.2258","3769.7656","169.70583","221.4891","73.580745","72.50988","72.687285","5.901165","1707.82632","1750.17852","1717.218","1726.00056","1759.22352","1665.09756","29.0949","29.239356","29.844348","29.87367","0","0","1"
"","2891.4828","3767.728","169.665055","221.33925","73.57989","72.394935","72.61554","148.882665","1707.28272","1744.76916","1714.77972","1723.33764","1759.00824","1660.96476","29.078646","29.225988","29.793876","29.86518","1","2","1"
"","2888.5368","3762.3232","169.143555","221.24763","73.442805","72.281685","72.60132","78.12675","1703.6406","1743.73452","1713.20472","1722.64932","1758.8232","1655.08524","29.058198","29.21904","29.653986","29.842434","0","0","1"
"","2886.2892","3759.316","169.140965","220.84245","73.42386","72.250245","72.53103","132.130365","1702.2276","1743.14628","1709.73072","1722.46248","1758.76596","1654.56432","29.040306","29.216082","29.595954","29.549046","1","2","1"
"","2876.799","3753.8176","169.139285","220.811985","73.28046","72.21018","72.51513","41.639655","1699.01892","1742.89104","1704.222","1720.2348","1758.0312","1651.51368","29.016486","29.189766","29.528094","29.547666","0","0","1"
"","2875.284","3750.9344","168.95235","220.687875","73.172865","72.040065","72.46557","144.472695","1697.83632","1742.29128","1704.11652","1720.22832","1755.90252","1648.59624","28.992042","29.10069","29.48922","29.341632","0","0","1"
"","2875.2576","3745.3864","168.79849","220.64292","72.956895","71.92899","72.457005","36.114885","1696.10904","1741.11012","1701.75672","1710.37044","1753.71732","1648.17324","28.989852","29.07828","29.472618","29.337294","0","2","1"
"","2869.0302","3742.444","168.65947","218.88027","72.81873","71.91198","72.45441","68.69856","1695.15108","1740.20904","1698.4458","1704.93372","1751.84604","1646.65152","28.959786","28.968564","29.42676","29.264946","1","2","1"
"","2867.3862","3741.8816","168.51023","218.830995","72.79986","71.89413","72.342705","30.327615","1691.5104","1739.92248","1698.30648","1702.86192","1748.99988","1646.30448","28.890918","28.909674","29.417904","29.248488","0","0","1"
"","2863.6578","3733.3512","168.502355","218.807235","72.794445","71.82108","72.32571","13.455555","1688.2902","1739.2896","1695.83652","1698.76548","1748.772","1639.21536","28.87452","28.854708","29.412168","29.220384","0","0","1"
"","2860.4886","3729.0664","168.48286","218.15154","72.720615","71.797155","72.295965","66.93642","1686.53916","1738.90692","1695.1698","1696.10796","1747.0422","1638.9504","28.761396","28.756566","29.397522","29.197146","1","2","1"
"","2860.1964","3726.6368","167.933885","218.124405","72.60024","71.659425","72.193065","53.577585","1686.04992","1733.94432","1694.30832","1694.95308","1742.89212","1637.89488","28.73205","28.68582","29.395458","29.151864","0","0","1"
"","2849.8158","3723.0192","167.62361","218.008755","72.42813","71.63826","72.174375","99.495345","1681.86708","1733.40252","1691.23572","1690.22412","1741.392","1633.54752","28.72191","28.634838","29.372862","29.059674","0","0","1"
"","2843.52","3720.7328","167.6108","217.839015","72.014145","71.431665","72.10548","44.680635","1681.63992","1731.0816","1689.3234","1689.87276","1730.50092","1621.73448","28.705788","28.582158","29.32476","29.02476","0","0","1"
"","2836.1892","3718.8496","166.895505","217.798695","71.97471","71.029305","72.03504","122.254305","1681.42464","1726.52112","1687.93488","1687.347","1728.387","1618.49196","28.627158","28.524252","29.316132","29.012622","0","2","1"
"","2831.6394","3704.096","166.433155","217.593495","71.91171","71.026755","71.914485","135.50511","1677.0258","1726.146","1686.4308","1686.81996","1726.8876","1618.30476","28.576314","28.505388","29.300334","29.010648","1","1","1"
"","2825.4666","3703.3848","166.27996","216.441495","71.872605","70.996635","71.860035","80.944755","1676.66328","1724.92344","1685.29032","1685.9322","1726.67448","1615.94892","28.54335","28.503366","29.273784","28.92987","1","1","1"
"","2824.914","3691.56","166.248215","216.233505","71.628285","70.987875","71.858235","31.373325","1675.58292","1722.05964","1684.52964","1685.31444","1726.1442","1615.41396","28.53435","28.477656","29.225838","28.900908","0","2","1"
"","2820.9996","3688.7456","165.70939","216.05049","71.430015","70.911285","71.77764","79.17072","1674.49104","1721.2644","1679.6808","1679.40612","1725.1524","1612.93068","28.520532","28.445676","29.197764","28.877706","0","0","1"
"","2813.5044","3683.0448","165.425645","215.815365","71.375385","70.848675","71.7615","52.82943","1671.0102","1715.27976","1670.256","1671.51492","1724.91912","1612.764","28.50375","28.427094","29.165118","28.877076","0","2","1"
"","2813.2026","3682.4368","165.22583","215.67051","71.3541","70.837215","71.71842","65.18367","1670.61996","1711.467","1668.20652","1670.91012","1721.03148","1612.31832","28.494324","28.412688","29.101608","28.824582","1","1","1"
"","2809.314","3682.2184","165.11236","215.180865","71.351595","70.822215","71.62938","34.835145","1670.43888","1711.09296","1666.96128","1670.15376","1719.66096","1612.05696","28.483284","28.408938","29.097972","28.765062","1","1","1"
"","2806.9062","3674.9216","165.0453","214.68699","71.33889","70.479435","71.332485","49.12071","1668.654","1710.93996","1666.05912","1668.69108","1714.4172","1606.43592","28.427724","28.36437","29.087118","28.760832","0","0","1"
"","2801.034","3669.7296","164.1374","214.0425","71.325015","70.4259","71.312325","147.64374","1666.9224","1707.45948","1666.01736","1662.33456","1713.05208","1605.9384","28.325472","28.349274","29.011344","28.72308","1","1","1"
"","2800.6374","3663.1976","163.423715","213.60771","70.997325","70.32936","71.164785","138.5304","1662.9678","1706.92956","1665.11484","1660.88952","1712.9034","1604.71872","28.318074","28.30434","29.007288","28.674528","1","1","1"
"","2795.355","3662.9328","163.27787","213.450345","70.95549","70.22139","71.07441","130.89768","1661.8644","1702.49184","1664.78688","1654.23168","1712.304","1594.8576","28.297662","28.27842","29.003832","28.65615","1","1","1"
"","2794.029","3651.62","163.04666","212.63526","70.722105","70.06809","71.02323","6.59631","1660.94568","1700.93232","1660.815","1652.5278","1711.197","1590.20964","28.232034","28.241868","28.998942","28.626222","0","2","1"
"","2792.4132","3647.0528","162.958495","211.528575","70.40448","70.036425","71.00295","74.561985","1659.28608","1697.70384","1658.17656","1652.43384","1710.90828","1588.87872","28.187652","28.219314","28.988136","28.583586","1","1","1"
"","2786.0358","3646.9384","162.911175","211.521915","70.218795","69.7863","70.979775","12.58614","1657.449","1696.14612","1656.73692","1651.9932","1709.63964","1582.95564","28.12635","28.15599","28.97085","28.555632","0","0","1"
"","2785.0566","3642.6896","162.90995","211.494015","70.138545","69.732825","70.77522","33.51048","1656.41904","1695.77532","1656.52416","1651.2642","1705.92624","1577.18052","28.071192","28.1376","28.946994","28.54425","0","2","1"
"","2779.4016","3642.004","162.82777","210.869235","70.08621","69.70731","70.686195","76.11324","1652.8356","1695.66768","1655.5608","1647.55584","1703.0448","1573.65756","28.058982","28.090494","28.93389","28.497942","1","1","1"
"","2777.7354","3641.4504","162.819545","210.47103","69.88539","69.57732","70.5504","137.54592","1647.27324","1694.727","1653.58836","1647.30672","1699.4934","1573.40844","28.053918","28.071456","28.855314","28.457484","0","0","1"
"","2775.3366","3632.552","162.67972","210.35061","69.789375","69.491175","70.51476","90.56829","1646.92368","1691.028","1649.56932","1646.8938","1698.96492","1572.15096","28.015884","28.063836","28.780968","28.426446","1","1","1"
"","2759.5068","3623.952","162.42758","207.79407","69.7296","69.44949","70.50798","86.804565","1646.35452","1690.24932","1649.35152","1645.90164","1698.22656","1569.74112","27.99795","28.056894","28.628238","28.406208","1","1","1"
"","2757.5994","3623.3016","162.37935","206.836335","69.57417","69.295095","70.4286","88.79541","1643.55372","1687.8492","1646.72136","1644.64128","1694.15424","1563.90984","27.951198","28.000032","28.627386","28.403034","0","0","1"
"","2753.6634","3621.9232","162.16158","206.7624","69.535305","69.289275","70.389405","17.432655","1637.02404","1687.56804","1644.71544","1642.52664","1688.15916","1562.15088","27.904128","27.9864","28.624338","28.395138","0","2","1"
"","2751.4494","3618.6912","161.94577","206.6517","69.489195","69.26871","70.205115","121.75623","1635.78384","1681.49196","1641.82176","1637.12124","1687.60584","1559.45376","27.86526","27.951522","28.583928","28.375176","0","0","1"
"","2748.9732","3615.1696","161.80437","206.55207","69.487455","69.074625","70.028865","93.4857","1626.22404","1681.02864","1639.71396","1636.32672","1685.50668","1556.38836","27.833742","27.936678","28.560342","28.228308","1","1","1"
"","2748.0696","3608.6768","160.92706","206.489835","69.371805","68.99043","70.02699","118.02576","1625.43888","1679.94108","1639.59984","1633.34592","1683.51768","1556.0262","27.82923","27.85302","28.498656","28.152468","1","2","1"
"","2745.5808","3605.9808","160.69851","206.243955","69.178695","68.95209","70.007535","11.550765","1624.85424","1675.99476","1638.82152","1632.01032","1680.90372","1551.46716","27.816192","27.851688","28.448832","28.147212","0","2","1"
"","2737.4424","3592.6704","160.327895","205.691085","68.969715","68.93361","69.898995","59.541405","1623.81204","1667.376","1636.2378","1630.09476","1676.62368","1548.13392","27.750846","27.796716","28.395192","28.132368","1","1","1"
"","2731.6068","3582.9824","160.27445","205.584255","68.965275","68.77539","69.845235","101.51973","1623.08016","1666.64304","1636.13664","1628.59464","1676.11788","1547.81388","27.749988","27.784056","28.382784","27.983394","1","1","1"
"","2725.5252","3567.196","160.039145","205.472925","68.772135","68.703525","69.79386","13.998225","1619.57268","1666.449","1633.33116","1617.8328","1675.83024","1542.6576","27.731238","27.757056","28.30056","27.9831","0","0","1"
"","2718.0594","3556.5936","159.876185","202.428855","68.762925","68.52507","69.751665","10.70115","1617.9102","1663.35768","1631.09916","1615.9518","1666.48212","1542.38184","27.726774","27.724182","28.27464","27.944778","0","0","1"
"","2714.6754","3551.9288","159.754175","202.083795","68.724765","68.514255","69.544545","71.453085","1616.13252","1661.30532","1630.18836","1612.47564","1665.45612","1541.92608","27.716874","27.61134","28.268184","27.785928","0","0","1"
"","2708.286","3550.472","159.53259","201.76452","68.50338","68.451015","69.51828","7.59609","1612.45368","1661.28012","1629.25164","1610.53776","1663.30476","1540.96452","27.691434","27.589596","28.233672","27.744702","0","2","1"
"","2701.9692","3541.9272","158.901295","201.634965","68.497815","68.44365","69.449835","28.28199","1606.68072","1651.17456","1629.12996","1608.48468","1662.04944","1534.4334","27.664122","27.55797","28.217148","27.717612","0","0","1"
"","2700.591","3532.1744","158.49701","201.09195","68.36991","68.38218","69.356535","11.43267","1601.84448","1646.62596","1628.41788","1606.15656","1659.54708","1530.95508","27.610404","27.55464","28.183338","27.591618","1","1","1"
"","2698.4034","3531.6608","158.038545","200.84922","68.341515","68.301195","69.315285","3.14073","1600.57368","1646.08092","1627.97472","1605.8736","1658.12976","1528.16292","27.559386","27.537948","28.173792","27.543912","1","1","1"
"","2697.9708","3528.2288","158.01149","200.37798","68.33658","68.172645","69.12309","60.97752","1598.2236","1644.09732","1626.69096","1604.8008","1657.47528","1525.18788","27.556308","27.531456","28.150896","27.503244","0","2","1"
"","2692.734","3527.2384","158.01121","200.34882","68.24928","67.742115","69.119115","64.202595","1598.0544","1642.74552","1618.33572","1601.08992","1654.55316","1522.6326","27.397356","27.466968","28.128318","27.38391","0","0","1"
"","2688.9006","3522.5808","157.97768","199.595655","68.228685","67.7109","69.042285","79.24722","1597.03992","1640.74788","1616.31504","1594.08828","1653.2622","1519.95708","27.369822","27.449052","28.078284","27.371706","1","2","1"
"","2682.261","3513.7264","157.69432","199.32921","67.81992","67.6308","68.99742","54.875535","1593.72","1639.098","1614.5748","1588.43124","1649.62044","1518.768","27.36909","27.402258","28.064094","27.364686","1","1","1"
"","2679.5448","3511.7432","157.67598","198.811305","67.700145","67.55799","68.94054","73.956795","1591.73172","1638.81864","1613.40408","1588.33872","1646.71668","1518.06024","27.342282","27.391956","28.00722","27.337488","0","0","1"
"","2678.982","3508.52","157.609585","198.66141","67.67391","67.52253","68.858625","50.04519","1589.37696","1637.57376","1605.85308","1587.03012","1642.94388","1517.46696","27.32706","27.330276","27.85989","27.29562","0","0","1"
"","2674.8732","3508.1968","157.076465","198.62352","67.382205","67.512975","68.728515","80.656215","1588.31784","1636.6518","1603.41624","1586.871","1642.49424","1516.03668","27.31851","27.29523","27.842166","27.286518","1","1","1"
"","2672.1978","3502.464","156.978535","198.487485","67.36761","67.284","68.72847","83.659365","1585.51056","1633.10508","1602.684","1585.30644","1641.99276","1513.08864","27.26247","27.24678","27.805026","27.265914","1","1","1"
"","2671.2564","3496.884","156.88603","198.08397","67.287735","67.22796","68.58858","135.623685","1581.86808","1632.69648","1602.47376","1583.86392","1641.36708","1507.16196","27.227172","27.179424","27.775644","27.262698","1","2","1"
"","2670.2592","3494.6848","156.80763","197.92422","67.22601","67.09284","68.42463","79.81959","1581.174","1632.63996","1598.84136","1581.99192","1632.73464","1500.54228","27.192594","27.109866","27.775626","27.203748","1","1","1"
"","2668.7976","3494.2832","156.533825","197.692245","67.21857","67.048155","68.17284","2.016045","1580.29452","1632.39444","1598.78376","1581.34788","1630.8108","1489.41036","27.057888","27.10137","27.7653","27.195948","1","2","1"
"","2663.3988","3493.1488","156.511355","197.268525","67.129845","67.02138","68.141565","35.51709","1574.21592","1631.17548","1596.33792","1575.56484","1628.45748","1486.66428","27.03585","27.039372","27.731976","26.98218","0","0","1"
"","2659.4748","3490.2368","156.50047","197.02854","67.07379","66.918645","68.072655","18.72381","1572.7032","1628.07048","1592.62488","1574.92008","1624.48992","1486.12212","27.026598","26.981328","27.729576","26.889228","0","0","1"
"","2655.3354","3474.7792","156.32526","196.979355","66.948375","66.86334","68.01087","112.06617","1571.69196","1626.71184","1591.27632","1571.03316","1620.40608","1484.77068","26.938812","26.9622","27.700806","26.821506","1","1","1"
"","2651.5392","3471.6032","156.31889","196.713765","66.8289","66.411375","67.842945","86.829195","1571.36868","1624.43556","1589.44104","1568.15928","1618.90668","1477.23516","26.917656","26.841918","27.691062","26.758728","1","2","1"
"","2648.7552","3471.416","156.226","196.464915","66.7212","66.14844","67.838565","108.53679","1569.30552","1618.281","1589.06484","1564.443","1612.95084","1474.5258","26.886096","26.81964","27.644892","26.723754","0","0","1"
"","2648.0634","3470.9144","155.945475","195.90876","66.519465","66.10692","67.468935","96.538995","1557.2088","1617.057","1588.38264","1564.02108","1611.4122","1473.30144","26.880498","26.668992","27.632874","26.70297","0","0","1"
"","2639.9622","3455.0216","155.859935","195.729975","66.44154","65.907915","67.30833","135.94962","1553.72472","1613.3454","1588.19832","1563.9912","1605.05028","1471.80816","26.871162","26.61774","27.62484","26.691306","1","1","1"
"","2639.5032","3449.476","155.798265","194.93235","66.125025","65.80026","67.30428","44.834595","1551.69108","1611.13716","1584.25848","1562.8158","1603.53","1471.58496","26.826804","26.602494","27.609258","26.661564","1","1","1"
"","2633.6736","3449.324","155.43913","194.87646","66.07689","65.764005","67.27413","130.654725","1550.2518","1610.88156","1580.06664","1559.6982","1601.22636","1470.888","26.809332","26.53452","27.595638","26.518476","1","1","1"
"","2632.7376","3445.336","155.013145","194.75163","66.04545","65.71662","67.19712","124.51548","1548.126","1607.69052","1579.42224","1558.971","1601.17416","1469.91564","26.747838","26.52456","27.425286","26.466756","0","0","1"
"","2623.6536","3433.9064","154.601965","194.45715","65.98893","65.649045","67.151235","41.069535","1547.71164","1607.4306","1572.12324","1551.56004","1600.5978","1466.95284","26.716524","26.445852","27.405438","26.465736","1","1","1"
"","2622.4662","3426.9344","154.531825","194.21613","65.906205","65.54052","67.13799","11.649165","1547.14068","1606.01292","1563.24636","1550.12904","1599.75792","1464.97644","26.692134","26.427378","27.365838","26.443848","0","0","1"
"","2621.5914","3419.6768","154.51835","194.09724","65.83761","65.51004","66.993825","75.50331","1546.0776","1605.0096","1562.40324","1549.31004","1595.20284","1464.147","26.688192","26.41644","27.304662","26.429214","0","2","1"
"","2616.5652","3393.0448","154.43386","193.884255","65.81505","65.39586","66.96663","137.511045","1544.04252","1602.47952","1562.35608","1548.71676","1595.03436","1464.10128","26.44701","26.370114","27.284802","26.369052","1","2","1"
"","2611.722","3392.4896","153.98327","193.758255","65.75895","65.321955","66.74934","122.32995","1540.8972","1601.1234","1558.00944","1548.35748","1594.57824","1462.07088","26.440842","26.352186","27.274056","26.344374","0","0","1"
"","2610.1098","3386.8208","153.47514","193.363695","65.690235","65.195445","66.726855","118.111485","1539.7992","1590.48432","1556.18676","1545.4386","1589.08824","1461.75156","26.402598","26.31018","27.26067","26.329494","1","1","1"
"","2609.3502","3383.0472","153.41277","192.956445","65.66589","65.132385","66.687105","70.755825","1539.02664","1590.32088","1555.1316","1542.10932","1583.12808","1458.55188","26.381112","26.26755","27.256614","26.157048","1","2","1"
"","2609.3148","3367.94","152.865265","192.886965","65.62425","64.87374","66.67179","84.208275","1537.61688","1590.18408","1554.5664","1541.35188","1582.4124","1455.13656","26.358894","26.19852","27.248886","26.110758","0","0","1"
"","2608.6272","3362.728","152.65509","192.880395","65.54304","64.83294","66.59319","32.07048","1536.4242","1581.88176","1552.4604","1540.59336","1581.72084","1454.58","26.356194","26.169222","27.199584","26.090832","0","2","1"
"","2607.7674","3357.2056","152.28689","192.67335","65.44755","64.830345","66.589695","111.15921","1534.26132","1578.85848","1549.51956","1530.25236","1579.1418","1453.34232","26.328204","26.152674","27.1797","26.081814","1","1","1"
"","2600.6094","3351.2432","152.15466","192.618675","65.36082","64.798425","66.567495","77.787015","1533.9708","1578.14928","1548.4662","1528.41168","1568.74464","1452.91392","26.30595","26.148408","27.1296","26.067588","0","0","1"
"","2599.0086","3343.2192","152.11434","192.51198","65.299305","64.791855","66.35502","144.00741","1533.87072","1577.80332","1548.3942","1527.55236","1565.8146","1451.74356","26.279952","26.129316","27.025482","26.041578","1","2","1"
"","2597.7114","3319.9312","151.754995","192.436335","65.068275","64.729725","66.2763","65.823915","1533.62124","1574.36856","1547.36316","1526.42988","1565.29476","1451.58264","26.273898","26.127282","26.998668","26.03931","0","0","1"
"","2597.1036","3317.6288","151.730285","192.334995","64.745235","64.39491","66.059985","36.3015","1532.6658","1573.54164","1546.43472","1526.39424","1559.80908","1451.39904","26.26794","26.102508","26.966706","26.037078","1","1","1"
"","2580.8772","3312.6592","150.99042","191.56194","64.45326","64.39188","65.886435","135.02715","1531.98684","1568.06928","1544.22504","1524.87252","1558.1862","1450.93716","26.256342","26.032902","26.943096","26.022894","0","0","1"
"","2577.6534","3307.716","150.830575","190.918665","64.31073","64.28547","65.711535","55.13544","1530.67716","1567.97964","1542.09672","1522.29924","1550.01492","1447.0668","26.241792","26.022396","26.825214","25.984278","0","0","1"
"","2574.2562","3298.1744","150.7926","190.90566","64.09542","64.205025","65.70114","42.50943","1530.63072","1563.59088","1540.51488","1521.50796","1547.27568","1445.44068","26.23257","25.899492","26.748912","25.970388","1","1","1"
"","2569.08","3297.352","150.36903","190.82475","64.032045","64.174125","65.65647","77.408445","1530.58032","1559.81268","1537.61472","1520.87148","1542.92652","1442.87892","26.121006","25.896738","26.739864","25.931658","0","0","1"
"","2562.3504","3296.8904","150.14972","190.70289","64.022775","64.110585","65.55636","44.406765","1529.86176","1558.56204","1532.3868","1519.209","1542.33396","1439.69976","26.040294","25.852926","26.721486","25.926972","1","1","1"
"","2559.1512","3289.5488","149.955365","190.57284","63.849165","63.967035","65.522505","21.628605","1527.2946","1558.22292","1532.13264","1513.09296","1533.87","1438.3548","25.931772","25.822842","26.650458","25.879908","1","1","1"
"","2543.9742","3283.0392","149.865905","190.47951","63.78744","63.839145","65.32866","117.253425","1526.82552","1556.95428","1530.7164","1511.5698","1533.45888","1437.15168","25.912092","25.8222","26.638176","25.844094","1","1","1"
"","2539.8804","3280.8256","149.736965","189.945855","63.69276","63.71382","65.242575","20.432505","1525.01004","1556.79624","1529.19108","1508.02416","1530.65952","1436.83668","25.893174","25.761012","26.6376","25.828536","1","1","1"
"","2529.4866","3273.0696","149.372895","189.779265","63.672375","63.66147","65.198415","39.38778","1521.17712","1550.4498","1524.63456","1507.17816","1529.69652","1436.67396","25.87584","25.739274","26.629656","25.775334","1","2","1"
"","2523.792","3267.9128","149.274615","189.68742","63.66012","63.57771","65.08614","67.34643","1518.13656","1549.86624","1522.49112","1505.64456","1528.8336","1435.16592","25.76145","25.737126","26.617512","25.742622","1","1","1"
"","2521.8576","3257.6936","148.9292","189.58914","63.562395","63.5055","65.079855","41.42049","1515.06072","1548.0666","1521.61668","1501.99776","1525.41756","1433.84904","25.76058","25.714158","26.494368","25.731654","1","2","1"
"","2515.9626","3257.1296","148.69169","189.57879","63.36141","63.499635","65.02704","95.92797","1514.58588","1541.72916","1516.24764","1501.78248","1524.70404","1429.60284","25.719","25.646256","26.478492","25.713918","1","1","1"
"","2499.7254","3255.8336","148.38187","189.56151","63.32301","63.403515","65.015565","85.40643","1513.94508","1539.69084","1515.861","1500.25536","1522.5228","1429.47324","25.70379","25.631316","26.432676","25.705272","0","0","1"
"","2491.6506","3246.4064","148.06988","189.529155","63.265215","63.300105","64.97931","47.32683","1509.16932","1539.3762","1512.86364","1495.13652","1522.02672","1428.74748","25.688166","25.601634","26.314638","25.671852","1","1","1"
"","2490.2388","3243.8208","147.94892","189.46089","63.201435","63.271005","64.922955","52.059555","1507.95576","1536.98436","1509.78384","1490.42232","1518.07068","1428.3504","25.68312","25.576308","26.297184","25.614198","1","1","1"
"","2471.5854","3239.408","147.945","189.185085","63.186495","63.269025","64.85718","61.523475","1506.71916","1535.70132","1508.06016","1490.0112","1516.90896","1426.995","25.655634","25.568568","26.296494","25.574076","0","0","1"
"","2471.4978","3235.9032","147.79338","188.574525","62.83179","63.099015","64.76886","127.106565","1504.55664","1534.69116","1503.55404","1487.42064","1515.48084","1425.79476","25.489548","25.563732","26.224974","25.569972","0","0","1"
"","2469.3516","3232.4152","147.53214","188.53983","62.7702","63.098715","64.75992","14.61693","1503.61056","1533.80016","1502.57412","1486.79784","1515.38976","1424.70792","25.483716","25.523064","26.218398","25.530366","0","0","1"
"","2465.8296","3231.4048","147.49574","188.47359","62.745465","63.02064","64.55727","87.05109","1499.7834","1532.01888","1500.51744","1484.13312","1515.35124","1424.19564","25.42179","25.490988","26.165214","25.528872","1","1","1"
"","2459.997","3219.8712","147.235375","188.276805","62.64561","62.963745","64.43778","6.812385","1496.72664","1531.548","1499.74596","1483.56072","1510.92684","1421.81064","25.421034","25.400988","26.146674","25.47096","1","2","1"
